paper_id	author_id	author_name	affiliation	country
2742	11893	Hideaki Kuzuoka	The University of Tokyo	JPN
2743	11894	Eunkyung Jo	Purdue University	USA
2743	11895	Austin L. Toombs	Purdue University	USA
2743	11896	Colin M. Gray	Purdue University	USA
2743	11897	Hwajung Hong	Seoul National University	KOR
2744	11898	Marc Schubhan	German Research Center for Artificial Intelligence	DEU
2744	11899	Maximilian Altmeyer	German Research Center for Artificial Intelligence	DEU
2744	11900	Dominic Buchheit	Saarland University	DEU
2744	11901	Pascal Lessel	German Research Center for Artificial Intelligence	DEU
2745	11902	Corina Sas	Lancaster University	GBR
2745	11903	Nigel Davies	Lancaster University	GBR
2745	11904	Sarah Clinch	University of Manchester	GBR
2745	11905	Peter Shaw	Lancaster University	GBR
2745	11906	Mateusz Mikusz	Lancaster University	GBR
2745	11907	Madeleine Steeds	University of Manchester	GBR
2745	11908	Lukas Nohrer	University of Manchester	GBR
2746	11909	Emily G. Lattie	Northwestern University	USA
2746	11910	Rachel Kornfield	Northwestern University	USA
2746	11911	Kathryn E. Ringland	Northwestern University	USA
2746	11912	Renwen Zhang	Northwestern University	USA
2746	11913	Nathan Winquist	Northwestern University	USA
2746	11914	Madhu Reddy	Northwestern University	USA
2747	11915	Julie Hui	University of Michigan	USA
2747	11916	Nefer Ra Barber	University of Michigan	USA
2747	11917	Wendy Casey	University of Michigan	USA
2747	11918	Suzanne Cleage	University of Michigan	USA
2747	11919	Danny C. Dolley	University of Michigan	USA
2747	11920	Frances Worthy	University of Michigan	USA
2747	11921	Kentaro Toyama	University of Michigan	USA
2747	11922	Tawanna R. Dillahunt	University of Michigan	USA
2748	11923	Larissa Pschetz	University of Edinburgh	GBR
2748	11924	Billy Dixon	University of Edinburgh	GBR
2748	11925	Kruakae Pothong	University College London	GBR
2748	11926	Arlene Bailey	University of the West Indies	JAM
2748	11927	Allister Glean	Inter-American Institute for Cooperation on Agriculture,	LCA
2748	11928	Luis Lourenço Soares	University of Edinburgh	GBR
2748	11929	Jessica A. Enrigh	University of Glasgow	GBR
2749	11930	Alireza Karduni	University of North Carolina at Charlotte	USA
2749	11931	Ryan Wesslen	University of North Carolina at Charlotte	USA
2749	11932	Isaac Cho	University of North Carolina at Charlotte	USA
2749	11933	Wenwen Dou	University of North Carolina at Charlotte	USA
2750	11934	Aditya Shekhar Nittala	Saarland University	DEU
2750	11935	Arshad Khan	Saarland University	DEU
2750	11936	Klaus Kruttwig	INM-Leibniz Institute for New Materials	DEU
2750	11937	Tobias Kraus	INM-Leibniz Institute for New Materials	DEU
2750	11938	Jürgen Steimle	Saarland University	DEU
2751	11939	Yalong Yang	Monash University	AUS
2751	11940	Kim Marriott	Monash University	AUS
2751	11941	Matthew Butler	Monash University	AUS
2751	11942	Cagatay Goncu	Monash University	AUS
2751	11943	Leona Holloway	Monash University	AUS
2752	11944	Yogesh Kumar Meena	Swansea University	GBR
2752	11945	Krishna Seunarine	Swansea University	GBR
2752	11946	Deepak Ranjan Sahoo	Swansea University	GBR
2752	11947	Simon Robinson	Swansea University	GBR
2752	11948	Jennifer Pearson	Swansea University	GBR
2752	11949	Chi Zhang	Swansea University	GBR
2752	11950	Matt Carnie	Swansea University	GBR
2752	11951	Adam Pockett	Swansea University	GBR
2752	11952	Andrew Prescott	Swansea University	GBR
2752	11953	Suzanne K. Thomas	Swansea University	GBR
2752	11954	Harrison Ka Hin Lee	Swansea University	GBR
2752	11955	Matt Jones	Swansea University	GBR
2753	11956	Daniel Avrahami	FX Palo Alto Laboratory	USA
2753	11957	Kristin Williams	FX Palo Alto Laboratory	USA
2753	11958	Matthew L. Lee	FX Palo Alto Laboratory	USA
2753	11959	Nami Tokunaga	Fuji Xerox	JPN
2753	11960	Yulius Tjahjadi	FX Palo Alto Laboratory	USA
2753	11961	Jennifer Marlow	FX Palo Alto Laboratory	USA
2754	11962	Mahsa Honary	University of Cambridge	GBR
2754	11963	Beth Bell	York St. John University	GBR
2754	11964	Sarah Clinch	University of Manchester	GBR
2754	11965	Julio Vega	University of Manchester	GBR
2754	11966	Leo Kroll	Pennine Care Foundation Trust	GBR
2754	11967	Aaron Sefi	XenZone	GBR
2754	11968	Roisin McNaney	University of Bristol	GBR
2755	11969	Soojeong Yoo	The University of Sydney	AUS
2755	11970	Phillip Gough	The University of Sydney	AUS
2755	11971	Judy Kay	The University of Sydney	AUS
2756	11972	Dimosthenis Kontogiorgos	KTH Royal Institute of Technology	SWE
2756	11973	Sanne van Waveren	KTH Royal Institute of Technology	SWE
2756	11974	Olle Wallberg	KTH Royal Institute of Technology	SWE
2756	11975	Andre Pereira	KTH Royal Institute of Technology	SWE
2756	11976	Iolanda Leite	KTH Royal Institute of Technology	SWE
2756	11977	Joakim Gustafson	KTH Royal Institute of Technology	SWE
2757	11978	Alexander T. Adams	Cornell Tech	USA
2757	11979	Ilan Mande	Cornell Tech	USA
2757	11980	Anna Shats	Cornell University	USA
2757	11981	Alina Robin	Cornell University	USA
2757	11982	Tanzeem Choudhury	Cornell Tech	USA
2758	11983	Xinlong Jiang	Chinese Academy of Sciences	CHN
2758	11984	Yiqiang Chen	Chinese Academy of Sciences	CHN
2758	11985	Wuliang Huang	Chinese Academy of Sciences	CHN
2758	11986	Teng Zhang	Chinese Academy of Sciences	CHN
2758	11987	Chenlong Gao	Chinese Academy of Sciences	CHN
2758	11988	Yunbing Xing	Chinese Academy of Sciences	CHN
2758	11989	Yi Zheng	Beijing Anding Hospital Capital Medical University	CHN
2759	11990	Jordan S. Huffaker	University of Michigan	USA
2759	11991	Jonathan K. Kummerfeld	University of Michigan	USA
2759	11992	Walter S. Lasecki	University of Michigan	USA
2759	11993	Mark S. Ackerman	University of Michigan	USA
2760	11994	Stephanie Valencia	Carnegie Mellon University	USA
2760	11995	Amy Pavel	Carnegie Mellon University	USA
2760	11996	Jared Santa Maria	Carnegie Mellon University	USA
2760	11997	Seunga (Gloria) Yu	Carnegie Mellon University	USA
2760	11998	Jeffrey P. Bigham	Carnegie Mellon University	USA
2760	11999	Henny Admoni	Carnegie Mellon University	USA
2761	12000	Abhraneel Sarma	Northwestern University	USA
2761	12001	Matthew Kay	University of Michigan	USA
2762	12002	Amy T. Lam	University of Arizona	USA
2762	12003	Jonathan Griffin	Stanford University	USA
2762	12004	Matthew Austin Loeun	Stanford University	USA
2762	12005	Nate J. Cira	Stanford University	USA
2762	12006	Seung Ah Lee	Stanford University	USA
2762	12007	Ingmar H. Riedel-Kruse	University of Arizona	USA
2763	12008	Jens Emil Grønbæk	Aarhus University	DNK
2763	12009	Mille Skovhus Knudsen	Aarhus University	DNK
2763	12010	Kenton O’Hara	Microsoft Research	GBR
2763	12011	Peter Gall Krogh	Aarhus University	DNK
2763	12012	Jo Vermeulen	Aarhus University	DNK
2763	12013	Marianne Graves Petersen	Aarhus University	DNK
2764	12014	Yu-Chun Grace Yen	University of Illinois	USA
2764	12015	Yu-Chun Grace Yen	Adobe Research	USA
2764	12016	Brian P. Bailey	University of Illinois	USA
2765	12017	Carolina Nobre	University of Utah	USA
2765	12018	Dylan Wootton	Worcester Polytechnic Institute	USA
2765	12019	Lane Harrison	University of Utah	USA
2765	12020	Alexander Lex	University of Utah	USA
2766	12021	Tianyi Zhang	Harvard University	USA
2766	12022	Björn Hartmann	University of California Berkeley	USA
2766	12023	Miryung Kim	University of California Los Angeles	USA
2766	12024	Elena L. Glassman	Harvard University	USA
2767	12025	Jane Im	University of Michigan	USA
2767	12026	Sonali Tandon	University of Michigan	USA
2767	12027	Eshwar Chandrasekharan	Georgia Institute of Technology	USA
2767	12028	Taylor Denby	University of Michigan	USA
2767	12029	Eric Gilbert	University of Michigan	USA
2768	12030	Ron Bitton	Ben-Gurion University of the Negev	ISR
2768	12031	Kobi Boymgold	Ben-Gurion University of the Negev	ISR
2768	12032	Rami Puzis	Ben-Gurion University of the Negev	ISR
2768	12033	Asaf Shabtai	Ben-Gurion University of the Negev	ISR
2769	12034	Rosanna Bellini	Newcastle University	GBR
2769	12035	Simon Forrest	Newcastle University	GBR
2769	12036	Nicole Westmarland	Durham University	GBR
2769	12037	Dan Jackson	Newcastle University	GBR
2769	12038	Jan David Smeddinck	Newcastle University	GBR
2770	12039	Hechuan Zhang	Xiamen University	CHN
2770	12040	Zhiyong Chen	Xiamen University	CHN
2770	12041	Shihui Guo	Xiamen University	CHN
2770	12042	Juncong Lin	Xiamen University	CHN
2770	12043	Yating Shi	Xiamen University	CHN
2770	12044	Xiangyang Liu	Xiamen University	CHN
2770	12045	Yong Ma	Jiangxi Normal University	CHN
2771	12046	Brendan Spillane	Trinity College Dublin	IRE
2771	12047	Isla Hoe	Trinity College Dublin	IRE
2771	12048	Mike Brady	Trinity College Dublin	IRE
2771	12049	Vincent Wade	Trinity College Dublin	IRE
2771	12050	Séamus Lawless	Trinity College Dublin	IRE
2772	12051	Jessica Colnago	Carnegie Mellon University	USA
2772	12052	Yuanyuan Feng	Carnegie Mellon University	USA
2772	12053	Tharangini Palanivel	Carnegie Mellon University	USA
2772	12054	Sarah Pearman	Carnegie Mellon University	USA
2772	12055	Megan Ung	Carnegie Mellon University	USA
2772	12056	Alessandro Acquisti	Carnegie Mellon University	USA
2772	12057	Lorrie Faith Cranor	Carnegie Mellon University	USA
2772	12058	Norman Sadeh	Carnegie Mellon University	USA
2773	12059	Saelyne Yang	KAIST	KOR
2773	12060	Changyoon Lee	KAIST	KOR
2773	12061	Hijung Valentina Shin	KAIST	KOR
2773	12062	Juho Kim	KAIST	KOR
2774	12063	Lindah Kotut	Virginia Tech	USA
2774	12064	Michael Horning	Virginia Tech	USA
2774	12065	Timothy L. Stelter	Virginia Tech	USA
2774	12066	D. Scott McCrickard	Virginia Tech	USA
2775	12067	Ihudiya Finda Ogbonnaya-Ogburu	University of Michigan	USA
2775	12068	Angela D. R. Smith	Northwestern University	USA
2775	12069	Alexandra To	Carnegie Mellon University	USA
2775	12070	Kentaro Toyama	University of Michigan	USA
2776	12071	Pui Chung Wong	City University of Hong Kong	CHN
2776	12072	Kening Zhu	City University of Hong Kong	CHN
2776	12073	Xing-Dong Yang	City University of Hong Kong	CHN
2776	12074	Hongbo Fu	City University of Hong Kong	CHN
2777	12075	Andrew T. Duchowski	Clemson University	USA
2777	12076	Krzysztof Krejtz	SWPS University of Social Sciences & Humanities	POL
2777	12077	Nina A. Gehrer	University of Tübingen	DEU
2777	12078	Tanya Bafna	Technical University of Denmark	DNK
2777	12079	Per Bækgaard	Technical University of Denmark	DNK
2778	12080	Hasti Seifi	MPI for Intelligent Systems	DEU
2778	12081	Michael Oppermann	University of British Columbia	CAN
2778	12082	Julia Bullard	University of British Columbia	CAN
2778	12083	Karon E. MacLean	University of British Columbia	CAN
2778	12084	Katherine J. Kuchenbecker	MPI for Intelligent Systems	DEU
2779	12085	Kaylee Payne Kruzan	Cornell University	USA
2779	12086	Janis Whitlock	Cornell University	USA
2779	12087	Natalya N. Bazarova	Cornell University	USA
2779	12088	Katherine D. Miller	Cornell University	USA
2779	12089	Julia Chapman	Cornell University	USA
2779	12090	Andrea Stevenson Won	Cornell University	USA
2780	12091	Sun Young Park	University of Michigan	USA
2780	12092	Woosuk Seo	University of Michigan	USA
2780	12093	Andrew B.L Berry	Kaiser Permanente Washington	USA
